treatment,rep,start_date,red_line,green_line,cage,date,observer,plant1_red,plant2_red,plant3_red,plant4_red,plant5_red,plant6_red,plant7_red,plant8_red,plant9_red,plant10_red,plant11_red,plant12_red,plant13_red,plant14_red,plant15_red,plant16_red,plant1_green,plant2_green,plant3_green,plant4_green,plant5_green,plant6_green,plant7_green,plant8_green,plant9_green,plant10_green,plant11_green,plant12_green,plant13_green,plant14_green,plant15_green,plant16_green,wasps,mummies,alates_total_red,alates_total_green,alates_in_red,alates_in_green,replaced_plants,wasps_rm,mumm_rm,notes
ISOLATED,12,10/18/2021,WIA-5D,UT3,NO WASP,04/07/2022,KVB,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,"1,2,3,6,7,12,14,15",0,0,
ISOLATED,12,10/18/2021,WIA-5D,UT3,NO WASP,04/11/2022,NE,28,80,10,22,14,9,80,61,2,21,44,53,16,166,33,18,5,3,4,1,2,0,0,3,0,15,0,8,1,2,2,0,0,0,0,0,0,0,"4,9",0,0,~20 confirmed UT3
ISOLATED,13,11/01/2021,WIA-5D,UT3,NO WASP,04/07/2022,KVB,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,"1,2,3,8,9,10,11,12",0,0,
ISOLATED,13,11/01/2021,WIA-5D,UT3,NO WASP,04/11/2022,NE,155,177,242,99,44,25,124,23,206,223,45,68,1,7,0,2,0,0,0,0,3,0,2,1,0,4,4,1,0,0,0,0,0,0,0,0,0,0,"5,13,14,15,16",0,1,7 confirmed UT3
DISPERSAL,11,08/23/2021,WIA-5D,UT3,WASP,04/14/2022,HB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,48,121,1,1,0,14,0,0,0,0,1,0,1,8,0,1,0,0,4,2,4,,1,0,
DISPERSAL,11,08/23/2021,WIA-5D,UT3,WASP,04/18/2022,CES,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,81,19,11,0,0,19,0,0,5,0,6,6,0,0,3,7,1,0,0,5,7,,7,0,"<wasp sex>7 male, 0 female</>"
DISPERSAL,11,08/23/2021,WIA-5D,UT3,NO WASP,04/14/2022,HB,11,16,45,12,0,29,9,21,1,4,20,18,21,20,36,12,12,39,122,89,0,24,73,61,0,0,102,81,61,80,38,24,0,0,4,8,0,2,,0,0,
DISPERSAL,11,08/23/2021,WIA-5D,UT3,NO WASP,04/18/2022,CES,71,35,51,19,120,59,44,25,56,95,18,120,14,61,6,150,89,160,145,76,83,110,180,165,42,135,47,145,31,120,3,265,0,0,9,14,0,0,"13,15",0,0,"some plants (probably 5, 9, 10) look like they got replaced on 14 Apr but not marked on the sheet"
ISOLATED,12,10/18/2021,WIA-5D,UT3,NO WASP,04/14/2022,HB,142,130,136,71,12,36,92,3,0,122,2,13,22,86,30,36,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,0,0,
ISOLATED,12,10/18/2021,WIA-5D,UT3,NO WASP,04/18/2022,CES,41,310,130,175,145,89,135,160,105,1,2,2,1,5,5,2,0,2,4,4,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,10,11,14,15",0,0,2 UT3 confirmed
ISOLATED,13,11/01/2021,WIA-5D,UT3,NO WASP,04/14/2022,HB,142,126,0,0,112,149,87,12,171,0,42,36,146,23,13,26,0,0,0,0,3,0,0,1,2,0,0,1,2,1,0,0,0,0,0,0,0,0,,0,0,
ISOLATED,13,11/01/2021,WIA-5D,UT3,NO WASP,04/18/2022,CES,125,24,46,2,560,1,64,35,105,52,71,18,63,360,210,250,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"4,6,7,8,10,11,12,13",0,0,no UT3 confirmed
DISPERSAL,11,08/23/2021,WIA-5D,UT3,WASP,04/21/2022,KVB,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,3,0,0,3,4,"1,7,8,12,14",0,0,
DISPERSAL,11,08/23/2021,WIA-5D,UT3,WASP,04/25/2022,NE,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2,1,0,27,14,24,13,0,1,14,5,5,2,5,2,0,16,12,2,19,0,0,3,1,"1,4,7",2,0,
DISPERSAL,11,08/23/2021,WIA-5D,UT3,WASP,04/28/2022,LAN,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,22,1,9,5,16,0,10,4,2,3,0,0,3,0,25,18,7,23,0,0,0,0,,7,14,"no plants replaced or alates dispersed bc it's last day of experiments <wasp sex>5 male, 2 female</> from collected mummies: <wasp sex>4 male, 2 female</>"
DISPERSAL,11,08/23/2021,WIA-5D,UT3,NO WASP,04/21/2022,KVB,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,6,8,0,0,"1,2,4,6,8,12,14",0,0,
DISPERSAL,11,08/23/2021,WIA-5D,UT3,NO WASP,04/25/2022,NE,16,18,10,1,0,15,3,17,2,6,1,11,15,4,4,0,14,82,49,10,2,135,7,119,7,34,10,27,67,69,25,0,0,1,6,2,0,0,"5,7,9,15,16",0,1,
DISPERSAL,11,08/23/2021,WIA-5D,UT3,NO WASP,04/28/2022,LAN,0,60,20,40,5,70,110,120,90,4,4,60,6,35,70,2,1,80,23,160,11,210,230,220,150,14,3,55,8,95,165,2,0,0,21,15,0,0,,0,0,no plants replaced or alates dispersed bc it's last day of experiments
ISOLATED,12,10/18/2021,WIA-5D,UT3,NO WASP,04/21/2022,KVB,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,"2,3,9,12,13,16",0,0,
ISOLATED,12,10/18/2021,WIA-5D,UT3,NO WASP,04/25/2022,NE,82,32,31,3,36,5,1,14,3,154,90,56,95,59,11,40,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,"4,5,6,7,8,9,14",0,0,3 UTS confirmed; UT3 counted by LAN
ISOLATED,12,10/18/2021,WIA-5D,UT3,NO WASP,04/28/2022,LAN,120,0,1,290,120,1,5,15,230,320,270,55,45,100,150,120,1,0,0,1,2,0,0,1,0,2,0,2,1,0,4,2,0,0,0,0,0,0,,0,0,3 UT3 confirmed; no plants replaced bc it's last day of experiments
ISOLATED,13,11/01/2021,WIA-5D,UT3,NO WASP,04/21/2022,KVB,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,0,"1,2,3,9,14,16",0,0,
ISOLATED,13,11/01/2021,WIA-5D,UT3,NO WASP,04/25/2022,NE,236,39,155,201,9,79,198,271,125,28,146,15,114,168,18,56,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,"5,10,11,12,15",0,0,2 UT3 confirmed; UT3 counted by LAN
ISOLATED,13,11/01/2021,WIA-5D,UT3,NO WASP,04/28/2022,LAN,420,240,190,300,50,120,220,210,190,290,90,110,320,360,490,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,no UT3 confirmed; no plants replaced bc it's last day of experiments
